report_date,total_purchase,total_redeem,active_users,purchase_users,redeem_users,purchase_user_ratio,redeem_user_ratio,total_balance,avg_balance,year,month,day,day_of_week,is_weekend,mfd_daily_yield,Interest_O_N,shibor_spread_1M_O_N,net_flow,total_purchase_lag_1,total_purchase_lag_2,total_purchase_lag_3,total_purchase_lag_7,total_purchase_roll_7d_avg,total_purchase_roll_7d_std,total_purchase_roll_14d_avg,total_purchase_roll_14d_std,total_purchase_momentum_7v30,total_redeem_lag_1,total_redeem_lag_2,total_redeem_lag_3,total_redeem_lag_7,total_redeem_roll_7d_avg,total_redeem_roll_7d_std,total_redeem_roll_14d_avg,total_redeem_roll_14d_std,total_redeem_momentum_7v30,active_users_lag_1,active_users_lag_2,active_users_lag_3,active_users_lag_7,active_users_roll_7d_avg,active_users_roll_7d_std,active_users_roll_14d_avg,active_users_roll_14d_std,active_users_momentum_7v30
20130919,6201324,3326791,449,341,27,0.7594654788418709,0.060133630289532294,580577092,1293044.7483296213,2013,9,19,5,0,1.2594,3.557,2.3560000000000003,2874533,20340949,24391659,99469006,28488120,33133756.57142857,31036941.014244966,21869859.64285714,24242532.989965696,1.5150420310196322,14408944,14827316,9971852,11440703,16058443.57142857,9677343.199008958,14107503.214285715,13642917.562236313,1.1382909737824671,452,480,451,447,450.57142857142856,19.01628374890972,446.2142857142857,16.96230468479385,1.0097646870497838
20130920,3593237,3794302,476,364,35,0.7647058823529411,0.07352941176470588,557405222,1171019.37394958,2013,9,20,6,0,1.2592,3.557,2.3560000000000003,-201065,6201324,20340949,24391659,39141396,29949928.57142857,32691912.621360425,21980029.14285714,24161671.785990313,1.3625973094381183,3326791,14408944,14827316,35288379,14899313.285714285,10749203.043545099,13907244.42857143,13788813.60520098,1.071334681880238,449,452,480,417,450.85714285714283,18.968645808531612,446.42857142857144,16.978331374541398,1.00992
20130921,8703801,5919004,486,372,42,0.7654320987654321,0.08641975308641975,712281038,1465598.8436213993,2013,9,21,7,1,1.2569,3.557,2.3560000000000003,2784797,3593237,6201324,20340949,12894230,24871620.14285714,33769400.61329442,21654237.85714286,24392086.957264416,1.1485797979564079,3794302,3326791,14408944,20771733,10400159.42857143,6572452.274086029,13934672.714285715,13766691.419020887,0.7463511803839691,476,449,452,445,459.2857142857143,13.828886261666018,448.07142857142856,18.689628080895513,1.0250278973377969
20130922,11721308,26484172,447,340,50,0.7606263982102909,0.11185682326621924,627252254,1403248.8903803132,2013,9,22,1,1,1.2567,3.573,2.3750000000000004,-14762864,8703801,3593237,6201324,7210936,24272987.42857143,34053062.71101679,21668304.714285713,24383977.102211487,1.1202070373585098,5919004,3794302,3326791,5700178,8278341.0,4833549.332383571,14256230.57142857,13501849.968238771,0.5806823170067776,486,476,449,462,465.14285714285717,15.36694039628113,452.2142857142857,20.260528398563807,1.0285894803348603
20130923,11232247,18198024,456,334,50,0.7324561403508771,0.10964912280701754,499042030,1094390.4166666667,2013,9,23,2,0,1.2346,3.815,2.1889999999999996,-6965777,11721308,8703801,3593237,99469006,24917326.285714287,33717432.01369605,21528700.285714287,24438789.615155052,1.1574003983068395,26484172,5919004,3794302,9971852,11247483.0,8198312.055176947,15878950.42857143,13509295.641120061,0.7083266019750334,447,486,476,451,463.0,16.852299546352718,452.57142857142856,20.110136310268572,1.0230429292929293
20130924,24728983,23043254,501,362,45,0.7225548902195609,0.08982035928143713,746450516,1489921.1896207584,2013,9,24,3,0,1.3281,3.6144,2.4945000000000004,1685729,11232247,11721308,8703801,24391659,12312075.0,7508586.824342359,21419916.07142857,24484194.454709653,0.5747956695508595,18198024,26484172,5919004,14827316,12422650.42857143,8566305.890645549,16623671.92857143,13313970.569627024,0.7472867897026034,456,447,486,480,463.7142857142857,16.357610723190255,452.85714285714283,20.129798588381142,1.02397476340694
20130925,22895636,35544147,505,377,50,0.7465346534653465,0.09900990099009901,721168951,1428057.3287128713,2013,9,25,4,0,1.3895,3.347,2.509,-12648511,24728983,11232247,11721308,20340949,12360264.142857144,7599564.196990825,22077761.214285713,24437136.568236433,0.5598513374109358,23043254,18198024,26484172,14408944,13596355.857142856,9466267.236458385,17420588.285714287,13342477.068662586,0.7804762752066482,501,456,447,452,466.7142857142857,21.084862545708678,456.07142857142856,23.9083644382022,1.0233359436178544
20130926,26950753,24075525,521,394,57,0.7562380038387716,0.10940499040307101,644851094,1237718.0307101728,2013,9,26,5,0,1.4449,3.112,2.3229999999999995,2875228,22895636,24728983,11232247,6201324,12725219.42857143,8092080.889779028,22929488.0,24227162.5104178,0.5549718087281944,35544147,23043254,18198024,3326791,16615670.57142857,12615418.473079704,16337057.07142857,10805572.937528774,1.0170540813306737,505,501,456,449,474.2857142857143,24.205469669162824,462.42857142857144,24.263661610014164,1.0256410256410255
20130927,11695958,8609915,492,356,43,0.7235772357723578,0.08739837398373984,734778406,1493452.0447154471,2013,9,27,6,0,1.3799,3.1477,2.1823,3086043,26950753,22895636,24728983,3593237,15689423.57142857,9047925.076921852,22819676.07142857,24203501.978391673,0.68753927629466,24075525,35544147,23043254,3794302,19579775.42857143,11346411.94466415,17239544.35714286,10892453.707759101,1.1357478494180122,521,505,501,476,484.57142857142856,26.82571616227697,467.7142857142857,28.35876901806178,1.0360415394013438
20130928,10273033,5916071,493,371,40,0.7525354969574036,0.08113590263691683,674309591,1367767.9330628803,2013,9,28,7,1,1.3138,3.1477,2.1823,4356962,11695958,26950753,22895636,8703801,16846955.14285714,7653327.941849294,20859287.64285714,23889261.2621522,0.8076476738469089,8609915,24075525,35544147,5919004,20267720.14285714,10330296.664479284,15333939.785714285,9767542.754540691,1.3217555583294625,492,521,505,486,486.85714285714283,26.654759246262017,473.07142857142856,24.916674323445715,1.0291408727162916
20130929,14331852,7482742,537,387,47,0.7206703910614525,0.08752327746741155,875978221,1631244.3594040968,2013,9,29,1,1,1.3136,3.15,2.15,6849110,10273033,11695958,26950753,11721308,17071131.14285714,7393626.538063385,20672059.285714287,23966634.38579219,0.8258069942095407,5916071,8609915,24075525,26484172,20267301.14285714,10330975.688024879,14272821.07142857,9936825.934431365,1.4199926588744507,493,492,521,447,487.85714285714283,26.74838668922278,476.5,24.044030124240493,1.0238345075700794
20130930,8502690,7532859,525,385,46,0.7333333333333333,0.08761904761904762,792331110,1509202.1142857142,2013,9,30,2,0,1.3162,3.126,2.174,969831,14331852,10273033,11695958,11232247,17444066.0,7140305.315776864,21180696.14285714,23733405.145081382,0.8235832232493803,7482742,5916071,8609915,18198024,17552811.14285714,10905584.421918027,14400147.07142857,9829369.739900444,1.2189327689356586,537,493,492,456,500.7142857142857,25.434322517117728,481.85714285714283,28.506024040427068,1.039134301808479
20131001,11130176,5793064,499,372,33,0.7454909819639278,0.06613226452905811,669585134,1341853.9759519037,2013,10,1,3,0,1.3181,0.0,0.0,5337112,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
20131002,5531117,2797142,492,378,40,0.7682926829268293,0.08130081300813008,553980943,1125977.5264227642,2013,10,2,4,0,1.3179,0.0,0.0,2733975,11130176,0,0,0,11130176.0,0.0,11130176.0,0.0,1.0,5793064,0,0,0,5793064.0,0.0,5793064.0,0.0,1.0,499,0,0,0,499.0,0.0,499.0,0.0,1.0
20131003,1262254,909373,518,387,34,0.747104247104247,0.06563706563706563,619572683,1196086.2606177607,2013,10,3,5,0,1.3177,0.0,0.0,352881,5531117,11130176,0,0,8330646.5,3959132.5871635694,8330646.5,3959132.5871635694,1.0,2797142,5793064,0,0,4295103.0,2118436.7621059637,4295103.0,2118436.7621059637,1.0,492,499,0,0,495.5,4.949747468305833,495.5,4.949747468305833,1.0
20131004,11067756,4145856,502,375,31,0.7470119521912351,0.061752988047808766,754226644,1502443.513944223,2013,10,4,6,0,1.3175,0.0,0.0,6921900,1262254,5531117,11130176,0,5974515.666666667,4948880.977829466,5974515.666666667,4948880.977829466,1.0,909373,2797142,5793064,0,3166526.3333333335,2462710.505754652,3166526.3333333335,2462710.505754652,1.0,518,492,499,0,503.0,13.45362404707371,503.0,13.45362404707371,1.0
20131005,5851567,3477661,522,381,24,0.7298850574712644,0.04597701149425287,787898404,1509383.9157088122,2013,10,5,7,1,1.3173,0.0,0.0,2373906,11067756,1262254,5531117,0,7247825.75,4776284.07464997,7247825.75,4776284.07464997,1.0,4145856,909373,2797142,0,3411358.75,2069557.2004109758,3411358.75,2069557.2004109758,1.0,502,518,492,0,502.75,10.996211468804457,502.75,10.996211468804457,1.0
20131006,10149519,3674996,510,384,36,0.7529411764705882,0.07058823529411765,766466422,1502875.3372549019,2013,10,6,1,1,1.3111,0.0,0.0,6474523,5851567,11067756,1262254,0,6968574.0,4183249.319692349,6968574.0,4183249.319692349,1.0,3477661,4145856,909373,0,3424619.2,1792534.3656400845,3424619.2,1792534.3656400845,1.0,522,502,518,0,506.6,12.83744522870497,506.6,12.83744522870497,1.0
20131007,6855090,4052029,497,355,33,0.7142857142857143,0.06639839034205232,621444764,1250391.879275654,2013,10,7,2,0,1.3109,0.0,0.0,2803061,10149519,5851567,11067756,0,7498731.5,3960563.3116266048,7498731.5,3960563.3116266048,1.0,3674996,3477661,4145856,0,3466348.6666666665,1606546.498527281,3466348.6666666665,1606546.498527281,1.0,510,522,502,0,507.1666666666667,11.565754046609614,507.1666666666667,11.565754046609614,1.0
20131008,20575286,10269342,521,391,58,0.7504798464491362,0.11132437619961612,736168596,1412991.547024952,2013,10,8,3,0,1.4756,3.052,2.126,10305944,6855090,10149519,5851567,11130176,7406782.714285715,3623658.396638573,7406782.714285715,3623658.396638573,1.0,4052029,3674996,3477661,5793064,3550017.285714286,1483182.200979335,3550017.285714286,1483182.200979335,1.0,497,510,522,499,505.7142857142857,11.235572759681425,505.7142857142857,11.235572759681425,1.0
20131009,14787267,19268793,589,445,60,0.7555178268251274,0.10186757215619695,900446464,1528771.58573854,2013,10,9,4,0,1.2935,3.232,1.9809999999999999,-4481526,20575286,6855090,10149519,5531117,8756084.142857144,6131706.150044032,9052845.625,5738574.922534712,0.9672189834626881,10269342,4052029,3674996,2797142,4189485.5714285714,2899844.963738398,4389932.875,2743944.910078524,0.9543393237940048,521,497,510,492,508.85714285714283,12.088955998880012,507.625,11.722231625663873,1.002427269849087
20131010,26433361,5145611,549,417,48,0.7595628415300546,0.08743169398907104,781262183,1423064.0856102004,2013,10,10,5,0,1.3088,3.328,1.7719999999999998,21287750,14787267,20575286,6855090,1262254,10078391.285714285,6315618.23559071,9690003.555555556,5698119.77147548,1.0400812783949966,19268793,10269342,4052029,909373,6542578.571428572,6286787.336950431,6043139.555555556,5584434.6552318325,1.0826456200922703,589,521,497,518,522.7142857142857,30.744724673317446,516.6666666666666,29.257477676655586,1.011705069124424
20131011,14431551,11366732,549,410,50,0.7468123861566485,0.09107468123861566,680029143,1238668.7486338797,2013,10,11,6,0,1.3122,3.1,1.9,3064819,26433361,14787267,20575286,11067756,13674263.714285715,7511889.134821274,11364339.3,7542874.253977341,1.2032607750708142,5145611,19268793,10269342,4145856,7147755.428571428,5842331.302755515,5953386.7,5272699.973613225,1.2006200485131309,549,589,521,502,527.1428571428571,32.152908481341534,519.9,29.418248304977876,1.013931250515209
20131012,20757066,3709910,541,402,41,0.7430683918669131,0.07578558225508318,665209694,1229592.7800369686,2013,10,12,7,1,1.3082,3.027,1.7779999999999996,17047156,14431551,26433361,14787267,5851567,14154805.857142856,7424441.915660696,11643176.727272727,7215310.820020965,1.2157168261465054,11366732,5145611,19268793,3477661,8179309.142857143,5861408.419764981,6445509.0,5261678.102116947,1.2689935182554462,549,549,589,522,533.8571428571429,30.910777901505345,522.5454545454545,29.25530254966999,1.0216472810418533
20131013,23675362,19752273,579,423,33,0.7305699481865285,0.05699481865284974,692280617,1195648.7340241796,2013,10,13,1,1,1.308,3.027,1.7779999999999996,3923089,20757066,14431551,26433361,10149519,16284162.857142856,6753282.675795118,12402667.5,7365448.607977625,1.3129564956202249,3709910,11366732,5145611,3674996,8212487.571428572,5830937.314043568,6217542.416666667,5078586.428546386,1.3208575062414178,541,549,549,510,536.5714285714286,30.527895128101793,524.0833333333334,28.39800996015337,1.0238284533084978
20131014,22864598,9901135,581,416,57,0.7160068846815835,0.0981067125645439,706283567,1215634.3666092944,2013,10,14,2,0,1.2777,3.113,1.7369999999999997,12963463,23675362,20757066,14431551,6855090,18216426.14285714,6639546.182701079,13269797.846153846,7713877.704991685,1.3727734479494758,19752273,3709910,11366732,4052029,10509241.42857143,6827044.867979284,7258675.538461538,6142813.666478573,1.4478180451634903,579,541,549,497,546.4285714285714,31.637831483089684,528.3076923076923,31.164575550306637,1.0342998585572845
20131015,37342145,11579968,607,432,58,0.7116968698517299,0.09555189456342669,875725112,1442710.2339373971,2013,10,15,3,0,1.3456,3.117,1.596,25762177,22864598,23675362,20757066,20575286,20503498.714285713,4479807.977785794,13955140.714285715,7842347.436570402,1.4692434231993463,9901135,19752273,3709910,10269342,11344828.0,6237494.3744627135,7447422.642857143,5943928.72101724,1.5233227042486808,581,579,541,521,558.4285714285714,24.99904760090635,532.0714285714286,33.0883764990164,1.049536850583971
20131016,42862853,20024764,628,452,52,0.7197452229299363,0.08280254777070063,817228490,1301319.2515923567,2013,10,16,4,0,1.313,3.055,1.802,22838089,37342145,22864598,23675362,14787267,22898764.285714287,7786589.457996694,15827424.214285715,9959250.357440481,1.446777692673836,11579968,9901135,19752273,19268793,11532060.285714285,6219475.40138276,7860772.928571428,6020751.055339186,1.4670389782916748,607,581,579,589,570.7142857142857,24.66924053495424,539.7857142857143,37.12800844361317,1.0572978695249435
20131017,21187697,4153695,612,434,53,0.7091503267973857,0.08660130718954248,798588450,1304883.0882352942,2013,10,17,5,0,1.2908,3.038,1.6920000000000006,17034002,42862853,37342145,22864598,26433361,26909562.285714287,9865333.227370845,18493976.785714287,11815179.645166056,1.4550446665695307,20024764,11579968,9901135,5145611,11640056.142857144,6380681.614068292,9091317.357142856,6635369.845643393,1.280348676169774,628,607,581,549,576.2857142857143,32.61244284887947,549.5,41.228724116902924,1.0487456128948396
20131018,16089444,7035551,650,464,49,0.7138461538461538,0.07538461538461538,741134898,1140207.5353846154,2013,10,18,6,0,1.2917,3.001,1.6120000000000005,9053893,21187697,42862853,37342145,14431551,26160181.714285713,10103883.528293362,19917222.714285713,10730062.597216925,1.313445257381302,4153695,20024764,11579968,11366732,11498353.857142856,6557512.432875732,9323054.642857144,6379352.508464435,1.233324730747161,612,628,607,549,585.2857142857143,32.52032331591169,556.2142857142857,43.306028309140615,1.052266598176448
20131019,7524278,4437529,680,485,54,0.7132352941176471,0.07941176470588235,1155483735,1699240.7867647058,2013,10,19,7,1,1.2859,3.001,1.6120000000000005,3086749,16089444,21187697,42862853,20757066,26397023.57142857,9797934.26647248,20275914.714285713,10492791.492143212,1.3018906393816174,7035551,4153695,20024764,3709910,10879613.714285715,6772803.768525058,9529461.42857143,6244275.125918308,1.1416819088711803,650,612,628,541,599.7142857142857,35.96161975270433,566.7857142857143,46.96345317442003,1.058097038437303
20131020,16080343,8452091,649,452,49,0.6964560862865947,0.07550077041602465,887644663,1367711.345146379,2013,10,20,1,1,1.2857,3.001,1.6120000000000005,7628252,7524278,16089444,21187697,23675362,24506625.285714287,12078584.76524075,20395394.07142857,10324076.901720274,1.2015764539722742,4437529,7035551,4153695,19752273,10983559.285714285,6648877.056369963,9598023.42857143,6177629.063410178,1.1443563737319487,680,650,612,579,619.5714285714286,36.50962038904789,578.0714285714286,53.85231126489774,1.0717904361794144
20131021,32914287,21178819,637,430,53,0.6750392464678179,0.08320251177394035,848494661,1332016.7362637362,2013,10,21,2,0,1.34,3.06,1.6229999999999998,11735468,16080343,7524278,16089444,22864598,23421622.57142857,12499492.50879777,20819024.35714286,9987509.751408804,1.1250105754063724,8452091,4437529,7035551,9901135,9369247.57142857,5424041.727449063,9939244.5,5953158.003066668,0.9426518858076759,649,680,650,581,629.5714285714286,32.95884880097777,588.0,53.14566340221503,1.0706997084548104
20131022,28617502,5344227,733,506,60,0.6903137789904502,0.08185538881309687,842110141,1148854.2169167805,2013,10,22,3,0,1.2698,3.052,1.6549999999999998,23273275,32914287,16080343,7524278,37342145,24857292.42857143,12992281.323118225,22680395.57142857,9605898.187909253,1.0959814325233896,21178819,8452091,4437529,11579968,10980345.285714285,7041957.51835233,11162586.642857144,6393734.777961838,0.9836739133165454,637,649,680,607,637.5714285714286,25.05232619177405,598.0,47.586358743462796,1.0661729574773053
20131023,42481404,31385011,695,512,58,0.7366906474820144,0.08345323741007195,881323690,1268091.6402877697,2013,10,23,4,0,1.273,3.78,1.0340000000000003,11096393,28617502,32914287,16080343,42862853,23610914.85714286,11973510.184368901,23254839.57142857,9710226.899285015,1.0153118788293758,5344227,21178819,8452091,20024764,10089525.142857144,7341507.0249496335,10810792.714285715,6579459.731906114,0.9332826379627587,733,637,649,628,655.5714285714286,40.144975372006996,613.1428571428571,54.43677651517066,1.0691985088536813
20131024,23473205,16083587,695,498,62,0.7165467625899281,0.08920863309352518,1002921489,1443052.5021582735,2013,10,24,5,0,1.2811,4.088,1.3120000000000003,7389618,42481404,28617502,32914287,21187697,23556422.14285714,11871725.014040958,25232992.214285713,10629886.56078909,0.9335564305180034,31385011,5344227,21178819,4153695,11712417.57142857,10486011.636815637,11676236.857142856,8339136.434088548,1.0030986622426712,695,733,637,612,665.1428571428571,40.46162202807564,620.7142857142857,58.07081694121223,1.0715765247410818
20131025,31561712,18512510,710,527,60,0.7422535211267606,0.08450704225352113,970428296,1366800.4169014085,2013,10,25,6,0,1.2758,4.367,2.0549999999999997,13049202,23473205,42481404,28617502,16089444,23882923.285714287,11827066.233647346,25021552.5,10633612.958325716,0.9544940620976371,16083587,31385011,5344227,7035551,13416687.857142856,10011491.02364104,12457520.857142856,8191297.209266747,1.0769950145778833,695,695,733,650,677.0,33.92639090737475,631.1428571428571,57.30600336769284,1.0726573110004527
20131026,23750798,5255240,704,522,50,0.7414772727272727,0.07102272727272728,823574361,1169849.9446022727,2013,10,26,7,1,1.2731,4.367,2.0549999999999997,18495558,31561712,23473205,42481404,7524278,26093247.285714287,11570823.404994704,26245135.42857143,10301694.412792569,0.9942127125512261,18512510,16083587,31385011,4437529,15056253.42857143,9728060.64930741,12967933.57142857,8339393.663910065,1.1610372111825065,710,695,695,680,685.5714285714286,33.54527856920723,642.6428571428571,55.68538980165836,1.0668000444592642
20131027,13329557,5856259,692,504,54,0.7283236994219653,0.07803468208092486,975892789,1410249.6950867053,2013,10,27,1,1,1.2729,4.367,2.0549999999999997,7473298,23750798,31561712,23473205,16080343,28411321.57142857,8429807.186220746,26458973.42857143,10209672.79126341,1.073787750992218,5255240,18512510,16083587,8452091,15173069.285714285,9583127.691463413,13078314.285714285,8216753.026638484,1.1601701071129744,704,710,695,649,689.0,34.102785809959876,654.2857142857143,49.49503249577922,1.0530567685589518
20131028,44085364,9442654,678,479,57,0.7064896755162242,0.084070796460177,810891049,1196004.4970501475,2013,10,28,2,0,1.2428,4.434,2.043,34642710,13329557,23750798,31561712,32914287,28018352.14285714,9135056.197944077,25719987.35714286,10784868.737611003,1.0893610387050205,5856259,5255240,18512510,21178819,14802236.142857144,9930481.71330254,12085741.857142856,8187790.86941473,1.2247685179630738,692,704,710,637,695.1428571428571,29.220019230136103,662.3571428571429,45.310224933413004,1.0494985441604658
20131029,35801148,3258106,711,491,57,0.6905766526019691,0.08016877637130802,821651274,1155627.670886076,2013,10,29,3,0,1.289,4.446,1.7160000000000002,32543042,44085364,13329557,23750798,28617502,29614220.285714287,10931961.06548788,27235756.35714286,11796486.274543962,1.0873287268905845,9442654,5856259,5255240,5344227,13125641.142857144,9661558.868382014,12052993.214285715,8198111.146647887,1.0889943194608358,678,692,704,733,701.0,17.301252363147956,669.2857142857143,38.87144210071208,1.047385272145144
20131030,26702948,40077295,795,562,67,0.7069182389937106,0.08427672955974842,920041378,1157284.752201258,2013,10,30,4,0,1.2902,5.23,0.694,-13374347,35801148,44085364,13329557,42481404,30640455.42857143,11157651.736556785,27125685.14285714,11701740.083343318,1.1295735118653698,3258106,9442654,5856259,31385011,12827623.857142856,9968872.071085732,11458574.5,8530023.719844619,1.1194781564794867,711,678,692,695,697.8571428571429,11.567606658662099,676.7142857142857,35.87462907109996,1.031243402997678
20131031,26576908,16504708,775,585,71,0.7548387096774194,0.09161290322580645,997092227,1286570.615483871,2013,10,31,5,0,1.2965,4.59,0.7439999999999998,10072200,26702948,35801148,44085364,23473205,28386390.285714287,9888456.128628518,25971406.214285713,10791615.65366819,1.0929862654144695,40077295,3258106,9442654,16083587,14069378.714285715,12803936.479102533,12890898.142857144,11309719.464830775,1.0914195860031342,795,711,678,695,712.1428571428571,38.30330086484531,688.6428571428571,45.027525159373546,1.03412509075822
20131101,53898507,31430775,787,554,67,0.7039390088945362,0.08513341804320203,1053230907,1338285.7776365946,2013,11,1,6,0,1.2919,4.2883,0.8737000000000004,22467732,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
20131102,22074149,4910591,804,561,44,0.6977611940298507,0.05472636815920398,1196745452,1488489.368159204,2013,11,2,7,1,1.2911,4.2883,0.8737000000000004,17163558,53898507,0,0,0,53898507.0,0.0,53898507.0,0.0,1.0,31430775,0,0,0,31430775.0,0.0,31430775.0,0.0,1.0,787,0,0,0,787.0,0.0,787.0,0.0,1.0
20131103,15120973,10579792,783,552,58,0.7049808429118773,0.07407407407407407,895586446,1143788.56449553,2013,11,3,1,1,1.291,4.2883,0.8737000000000004,4541181,22074149,53898507,0,0,37986328.0,22503219.348708354,37986328.0,22503219.348708354,1.0,4910591,31430775,0,0,18170683.0,18752601.94471498,18170683.0,18752601.94471498,1.0,804,787,0,0,795.5,12.020815280171307,795.5,12.020815280171307,1.0
20131104,26456064,9083170,854,592,72,0.6932084309133489,0.08430913348946135,1201987243,1407479.2072599533,2013,11,4,2,0,1.2888,4.0971,0.5079000000000002,17372894,15120973,22074149,53898507,0,30364543.0,20675402.30048054,30364543.0,20675402.30048054,1.0,10579792,4910591,31430775,0,15640386.0,13965573.692945486,15640386.0,13965573.692945486,1.0,783,804,787,0,791.3333333333334,11.150485789118488,791.3333333333334,11.150485789118488,1.0
20131105,82400525,25926769,928,648,121,0.6982758620689655,0.13038793103448276,1058965926,1141127.0754310344,2013,11,5,3,0,1.2938,3.9147,0.7008000000000001,56473756,26456064,15120973,22074149,0,29387423.25,16994133.072362676,29387423.25,16994133.072362676,1.0,9083170,10579792,4910591,0,14001082.0,11864826.286116652,14001082.0,11864826.286116652,1.0,854,783,804,0,807.0,32.62923024937403,807.0,32.62923024937403,1.0
20131106,52278063,40357126,953,673,119,0.7061909758656874,0.1248688352570829,997748257,1046955.149003148,2013,11,6,4,0,1.2917,3.66,1.2089999999999996,11920937,82400525,26456064,15120973,0,39990043.6,27904806.227459256,39990043.6,27904806.227459256,1.0,25926769,9083170,10579792,0,16386219.4,11576915.788939094,16386219.4,11576915.788939094,1.0,928,854,783,0,831.2,61.04670343269978,831.2,61.04670343269978,1.0
20131107,51602128,27032309,955,681,123,0.7130890052356021,0.12879581151832462,1205147080,1261934.115183246,2013,11,7,5,0,1.2935,3.73,1.2440000000000002,24569819,52278063,82400525,26456064,0,42038046.833333336,25457974.62360472,42038046.833333336,25457974.62360472,1.0,40357126,25926769,9083170,0,20381370.5,14247363.869093016,20381370.5,14247363.869093016,1.0,953,928,854,0,851.5,73.85052471039049,851.5,73.85052471039049,1.0
20131108,57598704,39562373,1009,745,118,0.7383548067393458,0.11694747274529237,1174424441,1163948.9008919722,2013,11,8,6,0,1.292,3.761,1.3159999999999998,18036331,51602128,52278063,82400525,53898507,43404344.14285714,23519306.35980085,43404344.14285714,23519306.35980085,1.0,27032309,40357126,25926769,31430775,21331504.57142857,13246713.968293179,21331504.57142857,13246713.968293179,1.0,955,953,928,787,866.2857142857143,77.94381370729874,866.2857142857143,77.94381370729874,1.0
20131109,40969628,11199930,1026,716,92,0.6978557504873294,0.08966861598440545,1255596470,1223778.2358674463,2013,11,9,7,1,1.2891,3.761,1.3159999999999998,29769698,57598704,51602128,52278063,22074149,43932943.71428572,23833950.24263513,45178639.125,22345474.13479588,0.9724273365723191,39562373,27032309,40357126,4910591,22493161.42857143,14570379.540017009,23610363.125,13854713.37512998,0.9526817232537346,1009,955,953,804,898.0,85.1391018666903,884.125,88.05264253355973,1.0156934822564683
20131110,41117033,22617672,1103,772,145,0.699909338168631,0.1314596554850408,1021338353,925964.0553037171,2013,11,10,1,1,1.2889,3.761,1.3159999999999998,18499361,40969628,57598704,51602128,15120973,46632297.85714286,21940494.71165046,44710971.222222224,20949310.416474927,1.0429721516307768,11199930,39562373,27032309,10579792,23391638.42857143,13456815.041877316,22231426.111111112,13604122.645841043,1.0521879393459357,1026,1009,955,783,929.7142857142857,85.63432778528767,899.8888888888889,94.97689777578076,1.0331434215864392
20131111,36806850,85721505,1059,731,388,0.6902738432483475,0.3663833805476865,1183518439,1117581.1510859302,2013,11,11,2,0,1.4962,3.6,1.669,-48914655,41117033,40969628,57598704,26456064,50346020.71428572,17460547.14265926,44351577.4,19783869.99597072,1.1351573870805713,22617672,11199930,39562373,9083170,25111335.57142857,12262879.852825314,22270050.7,12826671.39207595,1.1275832242011272,1103,1026,1009,854,975.4285714285714,79.44989436296134,920.2,110.19860858165737,1.0600180085074673
20131112,39994304,15732049,1057,719,112,0.6802270577105014,0.10596026490066225,1300363772,1230240.087038789,2013,11,12,3,0,1.4577,3.329,1.536,24262255,36806850,41117033,40969628,82400525,51824704.428571425,15419132.121372407,43665693.09090909,18905982.411812183,1.186851753862599,85721505,22617672,11199930,25926769,36059669.14285714,24082835.603893947,28038364.727272727,22673311.689954206,1.286083175449321,1059,1103,1026,928,1004.7142857142857,63.389574026318336,932.8181818181819,112.60889679045627,1.0770740807774235
20131113,32554888,34363634,1107,758,99,0.6847335140018067,0.08943089430894309,1118785533,1010646.3712737127,2013,11,13,4,0,1.4097,3.336,1.9150000000000005,-1808746,39994304,36806850,41117033,52278063,45766672.85714286,7902290.356801637,43359744.0,18057276.42117922,1.0555106796097056,15732049,85721505,22617672,40357126,34603280.571428575,25085144.428576823,27012838.416666668,21908104.73963816,1.280993875492872,1057,1059,1103,953,1023.1428571428571,55.64898493063034,943.1666666666666,113.1947905429424,1.0847953954509884
20131114,45868635,14636697,1054,725,111,0.6878557874762808,0.10531309297912714,1157390722,1098093.6641366223,2013,11,14,5,0,1.3294,4.188,1.1370000000000005,31231938,32554888,39994304,36806850,51602128,42949076.428571425,8672353.269423125,42528601.23076923,17546324.60209113,1.009886880490628,34363634,15732049,85721505,27032309,33747067.428571425,24957984.068752594,27578284.230769232,21074260.179239884,1.22368263181941,1107,1057,1059,955,1045.142857142857,53.70421638142442,955.7692307692307,117.51606545926235,1.0935096292037942
20131115,40973428,16654228,1061,732,95,0.6899151743638078,0.08953817153628653,1144987229,1079158.5570216777,2013,11,15,6,0,1.4738,4.454,1.495,24319200,45868635,32554888,39994304,57598704,42130006.0,7960429.778635511,42767175.071428575,16881580.917125043,0.9851014459018069,14636697,34363634,15732049,39562373,31976265.714285713,25934449.1582161,26653885.14285714,20540793.921153586,1.1996849818667015,1054,1107,1057,1009,1059.2857142857142,36.18800116850099,962.7857142857143,115.91786121840993,1.1002299873877883
